<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.09.01	00:37:00	1.16938	1.16938	1.16915	1.16938	6	0	43
2025.09.01	00:38:00	1.16938	1.16938	1.16915	1.16938	6	0	43
2025.09.01	00:39:00	1.16916	1.16938	1.16916	1.16929	8	0	43
2025.09.01	00:40:00	1.16929	1.16939	1.16916	1.16939	9	0	41
2025.09.01	00:41:00	1.16921	1.16940	1.16911	1.16911	11	0	42
2025.09.01	00:42:00	1.16911	1.16911	1.16877	1.16900	48	0	46
2025.09.01	00:43:00	1.16900	1.16900	1.16883	1.16895	10	0	50
2025.09.01	00:44:00	1.16893	1.16894	1.16880	1.16894	8	0	43
2025.09.01	00:45:00	1.16894	1.16897	1.16884	1.16886	15	0	42
2025.09.01	00:46:00	1.16885	1.16886	1.16874	1.16876	8	0	43
2025.09.01	00:47:00	1.16876	1.16877	1.16868	1.16871	12	0	42
2025.09.01	00:48:00	1.16871	1.16873	1.16862	1.16867	7	0	42
2025.09.01	00:49:00	1.16865	1.16865	1.16846	1.16846	9	0	48
2025.09.01	00:50:00	1.16846	1.16872	1.16846	1.16872	8	0	45
2025.09.01	00:51:00	1.16872	1.16872	1.16871	1.16871	8	0	52
2025.09.01	00:52:00	1.16871	1.16872	1.16856	1.16871	11	0	52
2025.09.01	00:53:00	1.16871	1.16872	1.16856	1.16856	4	0	53
2025.09.01	00:54:00	1.16857	1.16871	1.16857	1.16870	6	0	53
2025.09.01	00:55:00	1.16870	1.16871	1.16856	1.16871	4	0	53
2025.09.01	00:56:00	1.16856	1.16856	1.16856	1.16856	1	0	68
2025.09.01	00:57:00	1.16856	1.16876	1.16856	1.16865	24	0	51
2025.09.01	00:58:00	1.16866	1.16871	1.16864	1.16865	35	0	50
2025.09.01	00:59:00	1.16865	1.16867	1.16851	1.16865	7	0	54
2025.09.01	01:00:00	1.16865	1.16891	1.16857	1.16884	37	0	10
2025.09.01	01:01:00	1.16884	1.16897	1.16879	1.16880	21	0	11
2025.09.01	01:02:00	1.16880	1.16888	1.16878	1.16887	16	0	11
2025.09.01	01:03:00	1.16887	1.16897	1.16887	1.16888	12	0	12
2025.09.01	01:04:00	1.16890	1.16890	1.16873	1.16873	8	0	9
2025.09.01	01:05:00	1.16873	1.16873	1.16863	1.16868	5	0	14
2025.09.01	01:06:00	1.16868	1.16881	1.16864	1.16881	23	0	8
2025.09.01	01:07:00	1.16878	1.16878	1.16862	1.16863	27	0	11
2025.09.01	01:08:00	1.16863	1.16882	1.16863	1.16880	9	0	11
2025.09.01	01:09:00	1.16880	1.16880	1.16862	1.16862	14	0	10
2025.09.01	01:10:00	1.16862	1.16873	1.16862	1.16864	11	0	11
2025.09.01	01:11:00	1.16864	1.16880	1.16864	1.16876	7	0	12
2025.09.01	01:12:00	1.16876	1.16881	1.16873	1.16875	8	0	13
2025.09.01	01:13:00	1.16875	1.16890	1.16875	1.16889	10	0	8
2025.09.01	01:14:00	1.16889	1.16895	1.16883	1.16884	19	0	10
2025.09.01	01:15:00	1.16884	1.16887	1.16880	1.16884	7	0	12
2025.09.01	01:16:00	1.16884	1.16886	1.16880	1.16882	29	0	11
2025.09.01	01:17:00	1.16882	1.16883	1.16878	1.16879	8	0	13
2025.09.01	01:18:00	1.16879	1.16883	1.16874	1.16882	11	0	12
2025.09.01	01:19:00	1.16882	1.16882	1.16872	1.16872	9	0	13
2025.09.01	01:20:00	1.16872	1.16886	1.16872	1.16879	15	0	11
2025.09.01	01:21:00	1.16880	1.16887	1.16880	1.16882	20	0	10
2025.09.01	01:22:00	1.16883	1.16886	1.16883	1.16884	9	0	13
2025.09.01	01:23:00	1.16884	1.16885	1.16884	1.16885	6	0	14
2025.09.01	01:24:00	1.16885	1.16893	1.16885	1.16890	5	0	13
2025.09.01	01:25:00	1.16891	1.16892	1.16879	1.16879	31	0	8
2025.09.01	01:26:00	1.16879	1.16889	1.16879	1.16889	17	0	13
2025.09.01	01:27:00	1.16889	1.16889	1.16883	1.16883	8	0	12
2025.09.01	01:28:00	1.16883	1.16883	1.16878	1.16879	9	0	12
2025.09.01	01:29:00	1.16880	1.16883	1.16877	1.16879	15	0	12
2025.09.01	01:30:00	1.16879	1.16879	1.16875	1.16879	6	0	12
2025.09.01	01:31:00	1.16881	1.16885	1.16881	1.16882	10	0	11
2025.09.01	01:32:00	1.16883	1.16889	1.16881	1.16887	12	0	12
2025.09.01	01:33:00	1.16887	1.16892	1.16886	1.16891	12	0	12
2025.09.01	01:34:00	1.16888	1.16891	1.16887	1.16890	14	0	12
2025.09.01	01:35:00	1.16890	1.16893	1.16890	1.16891	7	0	12
2025.09.01	01:36:00	1.16891	1.16893	1.16891	1.16891	11	0	12
2025.09.01	01:37:00	1.16891	1.16898	1.16891	1.16893	7	0	10
2025.09.01	01:38:00	1.16893	1.16898	1.16890	1.16896	14	0	9
2025.09.01	01:39:00	1.16898	1.16899	1.16896	1.16896	7	0	12
2025.09.01	01:40:00	1.16896	1.16898	1.16893	1.16893	9	0	12
2025.09.01	01:41:00	1.16893	1.16901	1.16891	1.16901	14	0	12
2025.09.01	01:42:00	1.16901	1.16901	1.16893	1.16896	11	0	12
2025.09.01	01:43:00	1.16895	1.16898	1.16895	1.16898	6	0	12
2025.09.01	01:44:00	1.16898	1.16898	1.16895	1.16895	5	0	12
2025.09.01	01:45:00	1.16895	1.16898	1.16891	1.16893	13	0	12
2025.09.01	01:46:00	1.16893	1.16893	1.16890	1.16890	3	0	12
2025.09.01	01:47:00	1.16892	1.16897	1.16892	1.16896	14	0	12
2025.09.01	01:48:00	1.16894	1.16898	1.16894	1.16894	6	0	12
2025.09.01	01:49:00	1.16895	1.16895	1.16885	1.16888	13	0	12
2025.09.01	01:50:00	1.16887	1.16888	1.16885	1.16886	7	0	12
2025.09.01	01:51:00	1.16886	1.16896	1.16885	1.16885	11	0	13
2025.09.01	01:52:00	1.16883	1.16891	1.16878	1.16890	14	0	11
2025.09.01	01:53:00	1.16890	1.16891	1.16888	1.16890	7	0	13
2025.09.01	01:54:00	1.16890	1.16891	1.16882	1.16882	10	0	8
2025.09.01	01:55:00	1.16880	1.16882	1.16875	1.16875	12	0	12
2025.09.01	01:56:00	1.16875	1.16875	1.16872	1.16872	5	0	14
2025.09.01	01:57:00	1.16873	1.16873	1.16865	1.16870	11	0	11
2025.09.01	01:58:00	1.16870	1.16871	1.16867	1.16871	7	0	12
2025.09.01	01:59:00	1.16870	1.16881	1.16868	1.16880	16	0	8
2025.09.01	02:00:00	1.16880	1.16881	1.16871	1.16871	13	0	13
2025.09.01	02:01:00	1.16873	1.16883	1.16872	1.16883	14	0	12
2025.09.01	02:02:00	1.16879	1.16882	1.16873	1.16876	16	0	12
2025.09.01	02:03:00	1.16877	1.16881	1.16877	1.16881	13	0	12
2025.09.01	02:04:00	1.16881	1.16894	1.16881	1.16893	9	0	11
2025.09.01	02:05:00	1.16897	1.16897	1.16885	1.16885	8	0	9
2025.09.01	02:06:00	1.16885	1.16889	1.16881	1.16881	9	0	11
2025.09.01	02:07:00	1.16881	1.16881	1.16873	1.16875	9	0	12
2025.09.01	02:08:00	1.16874	1.16874	1.16867	1.16867	4	0	12
2025.09.01	02:09:00	1.16867	1.16870	1.16863	1.16869	20	0	12
2025.09.01	02:10:00	1.16869	1.16873	1.16867	1.16872	13	0	10
2025.09.01	02:11:00	1.16872	1.16874	1.16872	1.16873	11	0	12
2025.09.01	02:12:00	1.16875	1.16880	1.16875	1.16880	13	0	11
2025.09.01	02:13:00	1.16880	1.16880	1.16877	1.16877	8	0	12
2025.09.01	02:14:00	1.16877	1.16879	1.16877	1.16877	6	0	12
2025.09.01	02:15:00	1.16877	1.16879	1.16875	1.16878	16	0	12
2025.09.01	02:16:00	1.16878	1.16879	1.16878	1.16878	5	0	12
2025.09.01	02:17:00	1.16876	1.16879	1.16873	1.16878	20	0	12
2025.09.01	02:18:00	1.16878	1.16883	1.16875	1.16875	10	0	11
2025.09.01	02:19:00	1.16878	1.16878	1.16871	1.16873	7	0	12
2025.09.01	02:20:00	1.16871	1.16878	1.16871	1.16876	8	0	12
2025.09.01	02:21:00	1.16876	1.16887	1.16876	1.16886	9	0	11
2025.09.01	02:22:00	1.16886	1.16894	1.16886	1.16891	11	0	12
2025.09.01	02:23:00	1.16891	1.16894	1.16888	1.16894	11	0	12
2025.09.01	02:24:00	1.16893	1.16894	1.16889	1.16889	10	0	12
2025.09.01	02:25:00	1.16888	1.16888	1.16880	1.16881	9	0	12
2025.09.01	02:26:00	1.16881	1.16883	1.16880	1.16881	7	0	13
2025.09.01	02:27:00	1.16881	1.16883	1.16869	1.16881	24	0	12
2025.09.01	02:28:00	1.16879	1.16886	1.16879	1.16883	10	0	12
2025.09.01	02:29:00	1.16883	1.16883	1.16869	1.16869	9	0	10
2025.09.01	02:30:00	1.16870	1.16879	1.16868	1.16878	10	0	10
2025.09.01	02:31:00	1.16878	1.16883	1.16878	1.16878	7	0	12
2025.09.01	02:32:00	1.16881	1.16882	1.16879	1.16881	15	0	12
2025.09.01	02:33:00	1.16882	1.16893	1.16882	1.16892	9	0	9
2025.09.01	02:34:00	1.16893	1.16894	1.16891	1.16891	6	0	12
2025.09.01	02:35:00	1.16891	1.16893	1.16883	1.16888	12	0	11
2025.09.01	02:36:00	1.16888	1.16888	1.16881	1.16884	9	0	12
2025.09.01	02:37:00	1.16884	1.16884	1.16880	1.16881	6	0	12
2025.09.01	02:38:00	1.16885	1.16888	1.16883	1.16888	16	0	12
2025.09.01	02:39:00	1.16888	1.16892	1.16888	1.16891	10	0	12
2025.09.01	02:40:00	1.16891	1.16893	1.16890	1.16890	10	0	12
2025.09.01	02:41:00	1.16890	1.16890	1.16886	1.16888	11	0	12
2025.09.01	02:42:00	1.16888	1.16889	1.16887	1.16889	7	0	12
2025.09.01	02:43:00	1.16889	1.16889	1.16882	1.16882	7	0	11
2025.09.01	02:44:00	1.16881	1.16882	1.16874	1.16879	10	0	9
2025.09.01	02:45:00	1.16878	1.16889	1.16878	1.16885	11	0	12
2025.09.01	02:46:00	1.16885	1.16886	1.16881	1.16884	17	0	12
2025.09.01	02:47:00	1.16885	1.16885	1.16877	1.16879	14	0	9
2025.09.01	02:48:00	1.16878	1.16883	1.16875	1.16883	13	0	12
2025.09.01	02:49:00	1.16883	1.16883	1.16876	1.16876	18	0	10
2025.09.01	02:50:00	1.16872	1.16874	1.16871	1.16873	13	0	12
2025.09.01	02:51:00	1.16873	1.16882	1.16873	1.16879	29	0	12
2025.09.01	02:52:00	1.16879	1.16892	1.16879	1.16890	29	0	12
2025.09.01	02:53:00	1.16890	1.16893	1.16888	1.16888	19	0	12
2025.09.01	02:54:00	1.16887	1.16894	1.16887	1.16893	17	0	12
2025.09.01	02:55:00	1.16893	1.16894	1.16888	1.16889	16	0	11
2025.09.01	02:56:00	1.16889	1.16893	1.16888	1.16893	23	0	12
2025.09.01	02:57:00	1.16893	1.16899	1.16893	1.16896	31	0	10
2025.09.01	02:58:00	1.16896	1.16899	1.16894	1.16898	37	0	11
2025.09.01	02:59:00	1.16895	1.16898	1.16895	1.16897	12	0	12
2025.09.01	03:00:00	1.16897	1.16900	1.16894	1.16896	40	0	10
2025.09.01	03:01:00	1.16896	1.16908	1.16894	1.16905	35	0	12
2025.09.01	03:02:00	1.16905	1.16907	1.16899	1.16906	30	0	11
2025.09.01	03:03:00	1.16905	1.16912	1.16904	1.16911	32	0	12
2025.09.01	03:04:00	1.16910	1.16913	1.16909	1.16912	30	0	12
2025.09.01	03:05:00	1.16912	1.16914	1.16910	1.16912	13	0	12
2025.09.01	03:06:00	1.16912	1.16924	1.16912	1.16924	18	0	12
2025.09.01	03:07:00	1.16924	1.16927	1.16920	1.16924	13	0	11
2025.09.01	03:08:00	1.16924	1.16929	1.16920	1.16920	21	0	12
2025.09.01	03:09:00	1.16920	1.16928	1.16918	1.16927	16	0	12
2025.09.01	03:10:00	1.16927	1.16930	1.16921	1.16924	24	0	10
2025.09.01	03:11:00	1.16924	1.16927	1.16923	1.16927	8	0	12
2025.09.01	03:12:00	1.16926	1.16932	1.16926	1.16931	20	0	11
2025.09.01	03:13:00	1.16932	1.16938	1.16931	1.16937	34	0	12
2025.09.01	03:14:00	1.16937	1.16937	1.16932	1.16935	18	0	10
2025.09.01	03:15:00	1.16935	1.16941	1.16934	1.16936	39	0	10
2025.09.01	03:16:00	1.16936	1.16939	1.16935	1.16938	22	0	12
2025.09.01	03:17:00	1.16938	1.16939	1.16934	1.16934	11	0	12
2025.09.01	03:18:00	1.16934	1.16943	1.16934	1.16937	18	0	12
2025.09.01	03:19:00	1.16937	1.16944	1.16935	1.16941	36	0	12
2025.09.01	03:20:00	1.16940	1.16941	1.16926	1.16931	19	0	12
2025.09.01	03:21:00	1.16930	1.16931	1.16924	1.16928	17	0	10
2025.09.01	03:22:00	1.16927	1.16928	1.16925	1.16925	14	0	12
2025.09.01	03:23:00	1.16925	1.16928	1.16924	1.16928	10	0	12
2025.09.01	03:24:00	1.16928	1.16933	1.16927	1.16932	25	0	10
2025.09.01	03:25:00	1.16933	1.16933	1.16924	1.16924	19	0	11
2025.09.01	03:26:00	1.16924	1.16928	1.16921	1.16924	19	0	12
2025.09.01	03:27:00	1.16924	1.16925	1.16920	1.16923	25	0	12
2025.09.01	03:28:00	1.16923	1.16927	1.16921	1.16927	17	0	11
2025.09.01	03:29:00	1.16927	1.16929	1.16921	1.16929	35	0	11
2025.09.01	03:30:00	1.16928	1.16940	1.16928	1.16933	25	0	12
2025.09.01	03:31:00	1.16933	1.16938	1.16930	1.16937	14	0	12
2025.09.01	03:32:00	1.16943	1.16947	1.16941	1.16946	20	0	12
2025.09.01	03:33:00	1.16946	1.16952	1.16945	1.16952	13	0	12
2025.09.01	03:34:00	1.16952	1.16954	1.16948	1.16953	17	0	12
2025.09.01	03:35:00	1.16953	1.16967	1.16953	1.16965	35	0	12
2025.09.01	03:36:00	1.16965	1.16965	1.16961	1.16963	18	0	10
2025.09.01	03:37:00	1.16963	1.16969	1.16963	1.16965	16	0	8
2025.09.01	03:38:00	1.16965	1.16971	1.16964	1.16969	21	0	12
2025.09.01	03:39:00	1.16969	1.16973	1.16965	1.16972	20	0	9
2025.09.01	03:40:00	1.16971	1.16973	1.16959	1.16962	9	0	11
2025.09.01	03:41:00	1.16958	1.16959	1.16953	1.16953	25	0	12
2025.09.01	03:42:00	1.16952	1.16956	1.16950	1.16954	28	0	12
2025.09.01	03:43:00	1.16953	1.16955	1.16953	1.16953	8	0	12
2025.09.01	03:44:00	1.16960	1.16963	1.16959	1.16959	31	0	12
2025.09.01	03:45:00	1.16959	1.16962	1.16959	1.16961	18	0	12
2025.09.01	03:46:00	1.16961	1.16964	1.16961	1.16963	14	0	12
2025.09.01	03:47:00	1.16963	1.16972	1.16962	1.16966	23	0	10
2025.09.01	03:48:00	1.16969	1.16969	1.16966	1.16967	15	0	10
2025.09.01	03:49:00	1.16967	1.16974	1.16965	1.16970	28	0	12
2025.09.01	03:50:00	1.16970	1.16974	1.16965	1.16973	24	0	10
2025.09.01	03:51:00	1.16973	1.16973	1.16968	1.16968	12	0	12
2025.09.01	03:52:00	1.16968	1.16968	1.16960	1.16963	18	0	11
2025.09.01	03:53:00	1.16963	1.16968	1.16961	1.16962	17	0	12
2025.09.01	03:54:00	1.16964	1.16965	1.16957	1.16959	45	0	8
2025.09.01	03:55:00	1.16958	1.16960	1.16953	1.16960	33	0	12
2025.09.01	03:56:00	1.16959	1.16970	1.16959	1.16966	16	0	8
2025.09.01	03:57:00	1.16966	1.16967	1.16961	1.16963	21	0	10
2025.09.01	03:58:00	1.16963	1.16970	1.16962	1.16969	20	0	12
2025.09.01	03:59:00	1.16969	1.16970	1.16966	1.16966	17	0	11
2025.09.01	04:00:00	1.16967	1.16968	1.16960	1.16966	53	0	11
2025.09.01	04:01:00	1.16966	1.16966	1.16962	1.16962	17	0	12
2025.09.01	04:02:00	1.16963	1.16963	1.16960	1.16962	29	0	12
2025.09.01	04:03:00	1.16962	1.16964	1.16960	1.16964	13	0	12
2025.09.01	04:04:00	1.16963	1.16963	1.16954	1.16963	32	0	12
2025.09.01	04:05:00	1.16962	1.16963	1.16945	1.16946	29	0	12
2025.09.01	04:06:00	1.16945	1.16945	1.16933	1.16935	27	0	12
2025.09.01	04:07:00	1.16934	1.16935	1.16920	1.16925	33	0	10
2025.09.01	04:08:00	1.16925	1.16933	1.16925	1.16932	29	0	10
2025.09.01	04:09:00	1.16932	1.16935	1.16930	1.16933	14	0	12
2025.09.01	04:10:00	1.16932	1.16933	1.16918	1.16923	9	0	12
2025.09.01	04:11:00	1.16923	1.16923	1.16910	1.16913	26	0	9
2025.09.01	04:12:00	1.16914	1.16919	1.16914	1.16917	14	0	12
2025.09.01	04:13:00	1.16916	1.16916	1.16911	1.16912	15	0	12
2025.09.01	04:14:00	1.16912	1.16923	1.16900	1.16923	34	0	8
2025.09.01	04:15:00	1.16923	1.16924	1.16892	1.16897	49	0	8
2025.09.01	04:16:00	1.16897	1.16899	1.16893	1.16897	25	0	11
2025.09.01	04:17:00	1.16897	1.16912	1.16897	1.16912	15	0	10
2025.09.01	04:18:00	1.16912	1.16920	1.16910	1.16910	23	0	11
2025.09.01	04:19:00	1.16910	1.16920	1.16907	1.16913	32	0	9
2025.09.01	04:20:00	1.16913	1.16913	1.16897	1.16897	20	0	12
2025.09.01	04:21:00	1.16896	1.16899	1.16889	1.16891	33	0	9
2025.09.01	04:22:00	1.16893	1.16895	1.16888	1.16895	26	0	10
2025.09.01	04:23:00	1.16894	1.16895	1.16888	1.16893	23	0	9
2025.09.01	04:24:00	1.16889	1.16903	1.16886	1.16903	36	0	10
2025.09.01	04:25:00	1.16903	1.16903	1.16897	1.16900	13	0	11
2025.09.01	04:26:00	1.16900	1.16908	1.16894	1.16906	17	0	9
2025.09.01	04:27:00	1.16907	1.16908	1.16900	1.16900	12	0	12
2025.09.01	04:28:00	1.16901	1.16909	1.16901	1.16908	36	0	9
2025.09.01	04:29:00	1.16907	1.16908	1.16897	1.16899	40	0	8
2025.09.01	04:30:00	1.16896	1.16896	1.16882	1.16883	45	0	9
2025.09.01	04:31:00	1.16882	1.16888	1.16880	1.16883	25	0	12
2025.09.01	04:32:00	1.16882	1.16893	1.16875	1.16892	20	0	12
2025.09.01	04:33:00	1.16892	1.16892	1.16879	1.16880	19	0	12
2025.09.01	04:34:00	1.16880	1.16898	1.16880	1.16892	33	0	12
2025.09.01	04:35:00	1.16892	1.16895	1.16884	1.16892	36	0	12
2025.09.01	04:36:00	1.16892	1.16892	1.16875	1.16878	34	0	10
2025.09.01	04:37:00	1.16878	1.16884	1.16877	1.16882	16	0	12
2025.09.01	04:38:00	1.16882	1.16887	1.16880	1.16883	23	0	12
2025.09.01	04:39:00	1.16883	1.16889	1.16883	1.16888	16	0	11
2025.09.01	04:40:00	1.16888	1.16890	1.16884	1.16887	23	0	12
2025.09.01	04:41:00	1.16886	1.16898	1.16885	1.16894	32	0	12
2025.09.01	04:42:00	1.16897	1.16906	1.16897	1.16898	17	0	10
2025.09.01	04:43:00	1.16898	1.16900	1.16894	1.16895	23	0	9
2025.09.01	04:44:00	1.16894	1.16899	1.16883	1.16894	36	0	11
2025.09.01	04:45:00	1.16894	1.16898	1.16892	1.16898	22	0	12
2025.09.01	04:46:00	1.16898	1.16907	1.16898	1.16907	20	0	12
2025.09.01	04:47:00	1.16907	1.16929	1.16906	1.16927	25	0	8
2025.09.01	04:48:00	1.16927	1.16945	1.16927	1.16943	48	0	8
2025.09.01	04:49:00	1.16943	1.16945	1.16936	1.16939	17	0	11
2025.09.01	04:50:00	1.16938	1.16944	1.16938	1.16939	36	0	11
2025.09.01	04:51:00	1.16939	1.16943	1.16936	1.16943	20	0	11
2025.09.01	04:52:00	1.16943	1.16955	1.16939	1.16942	44	0	8
2025.09.01	04:53:00	1.16942	1.16944	1.16921	1.16921	30	0	8
2025.09.01	04:54:00	1.16920	1.16921	1.16915	1.16920	35	0	12
2025.09.01	04:55:00	1.16919	1.16929	1.16911	1.16929	47	0	10
2025.09.01	04:56:00	1.16929	1.16939	1.16926	1.16935	35	0	12
2025.09.01	04:57:00	1.16935	1.16935	1.16923	1.16928	34	0	10
2025.09.01	04:58:00	1.16928	1.16936	1.16925	1.16930	39	0	12
2025.09.01	04:59:00	1.16935	1.16943	1.16929	1.16942	32	0	12
2025.09.01	05:00:00	1.16942	1.16962	1.16942	1.16962	40	0	10
2025.09.01	05:01:00	1.16961	1.16964	1.16960	1.16962	32	0	12
2025.09.01	05:02:00	1.16962	1.16974	1.16962	1.16968	26	0	10
2025.09.01	05:03:00	1.16968	1.16970	1.16962	1.16963	12	0	12
2025.09.01	05:04:00	1.16964	1.16973	1.16962	1.16972	49	0	9
2025.09.01	05:05:00	1.16973	1.16979	1.16968	1.16978	28	0	8
2025.09.01	05:06:00	1.16978	1.17003	1.16975	1.16999	43	0	11
2025.09.01	05:07:00	1.16999	1.17014	1.16999	1.17007	56	0	12
2025.09.01	05:08:00	1.17007	1.17019	1.17003	1.17015	54	0	9
2025.09.01	05:09:00	1.17015	1.17021	1.17006	1.17017	62	0	8
2025.09.01	05:10:00	1.17017	1.17022	1.17008	1.17008	35	0	10
2025.09.01	05:11:00	1.17009	1.17014	1.17005	1.17005	37	0	10
2025.09.01	05:12:00	1.17005	1.17008	1.16998	1.17008	49	0	8
2025.09.01	05:13:00	1.17007	1.17008	1.16995	1.16997	24	0	10
2025.09.01	05:14:00	1.16997	1.17004	1.16996	1.17002	19	0	12
2025.09.01	05:15:00	1.17002	1.17006	1.16998	1.17002	30	0	11
2025.09.01	05:16:00	1.17002	1.17005	1.16998	1.16999	29	0	11
2025.09.01	05:17:00	1.16998	1.17017	1.16998	1.17012	15	0	12
2025.09.01	05:18:00	1.17012	1.17022	1.17009	1.17022	25	0	11
2025.09.01	05:19:00	1.17022	1.17033	1.17019	1.17031	29	0	11
2025.09.01	05:20:00	1.17029	1.17031	1.17019	1.17019	24	0	12
2025.09.01	05:21:00	1.17019	1.17019	1.17002	1.17004	34	0	11
2025.09.01	05:22:00	1.17003	1.17027	1.17003	1.17024	24	0	9
2025.09.01	05:23:00	1.17025	1.17038	1.17021	1.17037	43	0	10
2025.09.01	05:24:00	1.17036	1.17040	1.17029	1.17033	37	0	12
2025.09.01	05:25:00	1.17032	1.17042	1.17032	1.17038	15	0	12
2025.09.01	05:26:00	1.17038	1.17048	1.17036	1.17045	23	0	9
2025.09.01	05:27:00	1.17045	1.17045	1.17029	1.17035	34	0	11
2025.09.01	05:28:00	1.17034	1.17049	1.17034	1.17046	20	0	11
2025.09.01	05:29:00	1.17046	1.17047	1.17040	1.17046	28	0	12
2025.09.01	05:30:00	1.17045	1.17049	1.17041	1.17042	47	0	11
2025.09.01	05:31:00	1.17042	1.17044	1.17033	1.17035	29	0	12
2025.09.01	05:32:00	1.17035	1.17038	1.17028	1.17036	49	0	12
2025.09.01	05:33:00	1.17041	1.17048	1.17038	1.17045	37	0	9
2025.09.01	05:34:00	1.17046	1.17050	1.17042	1.17048	27	0	12
2025.09.01	05:35:00	1.17047	1.17055	1.17042	1.17053	31	0	12
2025.09.01	05:36:00	1.17053	1.17065	1.17052	1.17053	42	0	10
2025.09.01	05:37:00	1.17053	1.17062	1.17050	1.17061	31	0	11
2025.09.01	05:38:00	1.17061	1.17065	1.17060	1.17060	24	0	11
2025.09.01	05:39:00	1.17063	1.17063	1.17037	1.17042	41	0	9
2025.09.01	05:40:00	1.17042	1.17046	1.17040	1.17044	30	0	11
2025.09.01	05:41:00	1.17044	1.17046	1.17038	1.17045	29	0	12
2025.09.01	05:42:00	1.17045	1.17053	1.17044	1.17049	19	0	11
2025.09.01	05:43:00	1.17048	1.17051	1.17041	1.17051	19	0	11
2025.09.01	05:44:00	1.17050	1.17051	1.17048	1.17051	26	0	12
2025.09.01	05:45:00	1.17050	1.17055	1.17050	1.17053	25	0	12
2025.09.01	05:46:00	1.17051	1.17060	1.17037	1.17038	30	0	9
2025.09.01	05:47:00	1.17040	1.17044	1.17037	1.17043	34	0	12
2025.09.01	05:48:00	1.17045	1.17045	1.17041	1.17043	15	0	12
2025.09.01	05:49:00	1.17043	1.17043	1.17033	1.17043	32	0	8
2025.09.01	05:50:00	1.17042	1.17058	1.17038	1.17058	23	0	9
2025.09.01	05:51:00	1.17058	1.17069	1.17057	1.17068	31	0	10
2025.09.01	05:52:00	1.17068	1.17081	1.17068	1.17078	30	0	11
2025.09.01	05:53:00	1.17078	1.17084	1.17073	1.17083	32	0	10
2025.09.01	05:54:00	1.17083	1.17087	1.17079	1.17087	16	0	11
2025.09.01	05:55:00	1.17086	1.17089	1.17085	1.17085	18	0	10
